,Time,Voltage,Current,Power
561,0.005542799999999942,-0.8537544227102961,0.24536520406175555,-0.2094816281469381
562,0.005552799999999942,-0.8634166834529419,0.23774783307053582,-0.20527544552788568
563,0.005562799999999942,-0.8727721763592173,0.2300268122432243,-0.20076100154249193
564,0.005572799999999941,-0.88181757746704,0.22224324314790778,-0.19597799828110637
565,0.005582799999999941,-0.8905496729884673,0.21436153292346916,-0.19089959304630202
566,0.00559279999999994,-0.8989653604515392,0.20642284023013246,-0.18556698297291152
567,0.00560279999999994,-0.907061649802573,0.19839162732156268,-0.17995343678531386
568,0.0056127999999999395,-0.9148356644685124,0.19030910597540895,-0.1741015574194218
569,0.005622799999999939,-0.9222846423789641,0.18213978954717902,-0.1679847306654998
570,0.005632799999999939,-0.9294059369475458,0.1739249388819104,-0.16164687078008658
571,0.005642799999999938,-0.9361970180122068,0.16562911435113392,-0.15506148295153438
572,0.005652799999999938,-0.9426554727341799,0.15729362174751316,-0.1482736933664733
573,0.0056627999999999375,-0.948779006455256,0.14888306430628262,-0.14125712583052882
574,0.005672799999999937,-0.9545654435130618,0.1404387885839924,-0.13405801451111582
575,0.005682799999999937,-0.9600127280140639,0.13192543646609778,-0.1266500981562646
576,0.005692799999999936,-0.965118924564016,0.12338439103149312,-0.11908061078030067
577,0.005702799999999936,-0.9698822189555983,0.114780328547603,-0.11132339974420181
578,0.0057127999999999355,-0.9743009188129947,0.10615466432221154,-0.10342658698541574
579,0.005722799999999935,-0.9783734541931854,0.09747210468731993,-0.09536411975041298
580,0.005732799999999935,-0.9820983781437419,0.0887740928404952,-0.08718489259983231
581,0.005742799999999934,-0.9854743672169213,0.08002536081847467,-0.07886294181389213
582,0.005752799999999934,-0.988500221939881,0.0712673753295121,-0.07044781633029551
583,0.005762799999999933,-0.991174867240846,0.06246488971873987,-0.061913628774186075
584,0.005772799999999933,-0.9934973528310765,0.053659389792784395,-0.05331046171366219
585,0.005782799999999933,-0.9954668535425013,0.044815645778456314,-0.04461248989255519
586,0.005792799999999932,-0.9970826696208951,0.035975158141219765,-0.03587020671948128
587,0.005802799999999932,-0.9983442269744995,0.027102709539008174,-0.02705783360363551
588,0.005812799999999931,-0.9992510773779938,0.018239810635705567,-0.018226150428899378
589,0.005822799999999931,-0.9998028986317476,0.009351252051978065,-0.009349408907403748
590,0.005832799999999931,-0.9999994946762971,0.00047855017547959733,-0.00047854993365685066
591,0.00584279999999993,-0.9998407956620038,-0.00841350089015691,0.008412161424317463
592,0.00585279999999993,-0.9993268579738716,-0.017283383516456752,0.017271749344658128
