,time,inm,inp,nois,outm,outp,ip,im,vp
532,0.005530428799999997,1.3555331536033017,1.3387055200219595,0.04711933681263066,1.0602073573718365,1.1562045149131852,0.00016094887126882895,0.00018494816065128816,0.43806634340049794
533,0.005530838399999995,1.3550913015829802,1.3382553277622455,0.04667331467261276,1.0601654028714846,1.1562181498759228,0.0001609454625324247,0.00018495864927103867,0.4376947163915025
534,0.0055316575999999895,1.35411516295735,1.337262538770776,0.04568885086406291,1.0602351357305848,1.1563963530927166,0.0001609009117231608,0.00018494121606238423,0.43688766117770894
535,0.00553329599999998,1.3518026962314553,1.3349168919038137,0.04335979406763457,1.0602537561079726,1.1566404696798176,0.00016083988258230875,0.0001849365609700726,0.43496467520227344
536,0.00553657279999996,1.345829754939707,1.328878073797973,0.03735391436884002,1.0605388601392194,1.1573890832518838,0.00016065272917842321,0.00018486528495742505,0.43002186112857466
537,0.005543126399999922,1.3294697386407106,1.3123882465069292,0.020928992573819916,1.0613234001556804,1.1591497020784813,0.00016021257447107473,0.00018466914995940442,0.4164989147759476
538,0.005556233599999844,1.289580076145099,1.2722468013827246,-0.019086561236088314,1.06391260757092,1.1636808622999828,0.0001590797844173153,0.0001840218481063971,0.38364065244050427
539,0.005582447999999688,1.2642782231223724,1.2464732699597667,-0.04462425345893058,1.0648950471615877,1.1676464956542156,0.00015808837608233262,0.0001837762382024266,0.3627326652721741
540,0.005634876799999376,1.3499855699866923,1.3313686988171396,0.04067713440191593,1.055557229441541,1.1618480039660082,0.00015953799900358945,0.00018611069263840818,0.43276713522452365
541,0.0057348767999993765,1.3505054169376107,1.3308488518662158,0.04067713440191325,1.0525499044128577,1.1647581705644816,0.00015881045735000043,0.0001868625238969912,0.4327707348985141
542,0.005834876799999377,1.3506770920798876,1.3306771767239403,0.040677134401913874,1.0516218078179644,1.1657818240523954,0.00015855454397950552,0.00018709454803911285,0.4327770325618443
543,0.005934876799999377,1.3504945137360171,1.330859755067812,0.040677134401914505,1.0526124745713776,1.1646956471894525,0.00015882608820305677,0.00018684688134840144,0.4327706593381012
544,0.006,1.3095105651629493,1.2904894348370464,-2.1558735510086125e-15,1.0572310501819455,1.1665164357704638,0.0001583708910573023,0.00018569223745146246,0.3992656467186932
545,0.0060000010000000005,1.3145137009324595,1.2954925822562564,0.005003141594357936,1.0566128007609124,1.165773786932812,0.00015855655325935913,0.0001858467998019364,0.4033529845006174
546,0.006000003,1.3245199724669834,1.305498877090383,0.015009424778683177,1.0558158036090493,1.1648290057024775,0.00015879274857155679,0.00018604604909455702,0.4115757266595522
547,0.006000007,1.3445325155350827,1.325511466758499,0.03502199114679078,1.0543634786985057,1.1630655629289264,0.0001592336092670621,0.0001864091303218629,0.4280434567003751
548,0.00600001,1.359541922837102,1.3405209090112402,0.05003141592417102,1.0533124546006123,1.161757124919109,0.00015956071876388478,0.00018667188634680087,0.4404074234636983
549,0.0060000108,1.3595444314508398,1.3405234269452737,0.05003392919805681,1.053714403242129,1.1621426083539215,0.00015946434790237163,0.00018657139917621635,0.4404761446702132
550,0.0060000124,1.3595494486773856,1.3405284628125396,0.05003895574496247,1.0537705413968474,1.1621970950467129,0.00015945072623679835,0.00018655736464268102,0.4404848149842136
551,0.0060000156,1.3595594831289937,1.3405385345461074,0.050049008837550396,1.0537179002452495,1.1621454405004281,0.00015946363986785173,0.0001865705249315397,0.4404888330789516
552,0.006000022,1.3595795520248133,1.3405586780079222,0.05006911501636765,1.0537668254170376,1.1621921696779844,0.0001594519575789377,0.00018655829363467547,0.44050957248740685
553,0.0060000348,1.359619689775526,1.3405989648989305,0.05010932733722814,1.0537154767129882,1.1621406661294225,0.00015946483345885554,0.0001865711308184359,0.4405386070822651
554,0.0060000604,1.3596999650221895,1.3406795384594024,0.0501897517407958,1.053759495879952,1.162180190440741,0.00015945495238156582,0.00018656012601780958,0.4406089704477377
555,0.0060001116,1.3598605137681978,1.3408406839658962,0.050350598867047056,1.0537020493516758,1.1621179102796526,0.00015947052242637483,0.0001865744876496933,0.4407374767159951
556,0.006000213999999999,1.3601815984448444,1.3411629626949668,0.050672280569905574,1.053732057852939,1.1621340999234462,0.00015946647501863254,0.00018656698553343176,0.4410066668623875
557,0.006000418799999998,1.360823669930989,1.3418074244116196,0.05131554717130426,1.053647584514108,1.162026087837383,0.000159493478030015,0.0001865881038654038,0.4415328169512032
558,0.0060008283999999955,1.36210704868158,1.3430955921246168,0.05260132040309829,1.053623427368908,1.1619506070000698,0.00015951234824029825,0.0001865941431518081,0.44259671608903217
559,0.00600164759999999,1.3646677701823386,1.3456659255457488,0.05516684786404366,1.0534324268338244,1.1616606067429047,0.00015958484831202213,0.00018664189329342662,0.4447076492460468
560,0.006003285999999981,1.369741328672549,1.3507588437785927,0.06025008622557078,1.053202754232543,1.1612275075234686,0.00015969312311625572,0.00018669931144188467,0.44890326128184277
561,0.006006562799999961,1.3795099163631275,1.3605666939134544,0.07003830513829085,1.052641746789602,1.1602619274364696,0.00015993451813045567,0.0001868395632982356,0.4569739936288119
562,0.006013116399999923,1.3961290459814522,1.3772665149776167,0.08669778047953444,1.0519021074445685,1.1587353029020386,0.0001603161742664838,0.00018702447313501125,0.4707314634055587
563,0.006026223599999845,1.4091985681314299,1.3905060425739175,0.09985230535267356,1.051534291438145,1.1571539522837229,0.00016071151191709987,0.00018711642713498122,0.4815882049454955
564,0.00603001,1.4068637512092805,1.3882224655380235,0.0975431083736521,1.0518928363126072,1.1572530720453904,0.00016068673198077477,0.00018702679091120444,0.4796903033733412
565,0.006030011,1.401862771604114,1.3832214995910121,0.092542135597563,1.052552773387472,1.158001369035407,0.00016049965773135,0.00018686180664673202,0.4756224816116472
566,0.006030013,1.3918608118307576,1.3732195671341647,0.08254018948246118,1.053190070758916,1.158840267297586,0.0001602899331700769,0.00018670248230279185,0.46736458710763595
567,0.0060300169999999995,1.3718568900315025,1.3532156999687217,0.06253629500011193,1.054400056684735,1.160430382338851,0.00015989240441172115,0.00018639998582159478,0.45085159130718977
568,0.00603002,1.3568539467090401,1.338212797622314,0.04753337216567689,1.0554364718603795,1.1617284276920885,0.00015956789307125518,0.00018614088202895118,0.4384856667252735
569,0.0060300208,1.3568531615355712,1.3382120233758936,0.0475325924557323,1.055024243327735,1.1613339083030454,0.00015966652291865557,0.00018624393916155668,0.438417286934948
570,0.0060300224,1.3568515908330776,1.3382104745276242,0.04753103268035091,1.054966740443591,1.1612780251334038,0.00015968049370940207,0.0001862583148906083,0.43841135050597196
571,0.0060300256,1.3568484479867358,1.3382073753902397,0.04752791168848768,1.0550202891072447,1.1613297594315743,0.00015966756014051953,0.00018624492771834866,0.43841316293000415
572,0.006030031999999999,1.3568421565290878,1.3382011713525412,0.04752166394081439,1.0549698964390704,1.161280460626717,0.00015967988483822637,0.00018625752588974365,0.43840378028792076
573,0.0060300447999999994,1.3568295505574595,1.3381887402289503,0.047509145393204784,1.0550212976792859,1.1613296160755027,0.0001596675959731897,0.00018624467557515345,0.43839763516315283
574,0.0060300703999999995,1.3568042464172523,1.3381637858173718,0.04748401611731211,1.0549744510614443,1.1612826599026465,0.00015967933502025744,0.0001862563872236933,0.4383727826686605
575,0.0060301216,1.3567532695770028,1.3381135085645943,0.04743338907079864,1.0550291914655647,1.1613328324331564,0.00015966679188750277,0.00018624270212086458,0.43833518486145706
576,0.006030223999999999,1.3566498434976357,1.3380114821810034,0.04733066283931955,1.0549909877301125,1.1612898557142737,0.00015967753606815904,0.00018625225305868298,0.4382464034794821
577,0.006030428799999998,1.3564371167335962,1.337801556891665,0.047119336812630565,1.055062474249137,1.1613475444554227,0.00015966311387671794,0.00018623438143805515,0.43807635610515666
578,0.006030838399999995,1.3559882889533108,1.3373583403919145,0.046673314672612654,1.0550597740437244,1.16132191792013,0.00015966952052082206,0.00018623505648207583,0.4377046667444547
579,0.00603165759999999,1.354998197207818,1.3363795045203075,0.04568885086406278,1.055208200752798,1.1614214586666383,0.0001596446353318015,0.00018619794981589166,0.4368975045328781
580,0.0060332959999999805,1.3526578179589104,1.3340617701763586,0.043359794067634426,1.0553838157567956,1.161508593371002,0.0001596228516476117,0.00018615404605526464,0.4349742998148709
581,0.006036572799999961,1.3466290274198554,1.3280788013178242,0.03735391436883983,1.0559827236264554,1.161943464382898,0.0001595141339052475,0.00018600431909021609,0.43003109091974173
582,0.006043126399999922,1.3301572232800492,1.3117007618675902,0.02092899257381965,1.0573947194951223,1.1630766800342176,0.00015923082997915117,0.0001856513201161647,0.4165073654882013
583,0.006056233599999844,1.2900436874457755,1.271783190082042,-0.01908656123609121,1.061249429980186,1.1663425642636565,0.00015841435892838263,0.00018468764249490732,0.38364712288625497
584,0.0060824479999996885,1.2642933756295407,1.2464581174525984,-0.044624253458930445,1.0648077274585415,1.1677337501978622,0.00015806656244166106,0.00018379806812873767,0.36273289046039764
